databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
553b4cb7-b192-4d04-9912-a9cdc275680a	Belt/Pilgrim's Holdings	https://warstcg.org//img/2/WARS-EN02153.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U153		LOCATION (Sector) • Asteroid		0	1 Gongen	1/1				"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
c67ba0dd-1c5e-4597-8b1b-55fdbd737bb1	?Ganymede/Abandoned Mine	https://warstcg.org//img/2/WARS-EN02154.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R154		LOCATION (Site)		3		2/2				• Put a card stacked on your stockpile asset in its owner’s lost pile ? Make your target pending drain here +1. Any player may use this ability.	
4bba7d8c-e0e1-4130-a65b-68b4b15f598b	?Ganymede/Captured Refinery	https://warstcg.org//img/2/WARS-EN02155.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C155		LOCATION (Site)		0	1 Quay	1/1				• Pay 3 energy ? Your opponent loses 1 energy for each of your inverted units here. You may use this ability only when you control this site during your control phase. Any player may use this ability.	
bde6298c-97c3-4fd7-8365-e08c0c1b6f30	?Ganymede/Orbital Expanse	https://warstcg.org//img/2/WARS-EN02156.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C156		LOCATION (Sector) • Moon		0	1 Shi	2/1				"Each ship here is tactics –1, unless that ship is a Shi ship."	
bac5f894-e720-405a-b433-910cf87421af	?Ganymede/Subterranean Passage	https://warstcg.org//img/2/WARS-EN02157.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U157		LOCATION (Site) • Underground		0	1 Quay	1/1				"Each time a player’s Quay character moves here, that player may pay 8 energy. If that player does, he or she destroys target character here."	
79dca05d-091c-4aa6-8dd1-3c536b2b9d57	?Gongen/Michiyo	https://warstcg.org//img/2/WARS-EN02158.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U158		LOCATION (Site) • Port		0	1 Gongen	2/1				"When you play a NoBot here, it costs 3 less energy to play. Any player may use this ability."	
17e95f48-b91e-4504-b65d-f8e3c0a1c95b	Jupiter/Approach Route	https://warstcg.org//img/2/WARS-EN02159.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U159		LOCATION (Sector) • Planet		0	1 Maverick	1/1				"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
55d43673-815c-4545-9883-794c4accad3f	?Last Chance/Outer Rim Station	https://warstcg.org//img/2/WARS-EN02160.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U160		LOCATION (Sector) • Station		0	1 Maverick	1/0				Pay 5 energy ? Invert your target inverter ship here. You may use this ability only during your draw phase. Any player may use this ability.	
8e39e88f-ce2b-4713-9a85-8262ad9bad95	?Phobos/Disputed Territory	https://warstcg.org//img/2/WARS-EN02161.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C161		LOCATION (Sector) • Moon		0	1 Gongen	1/1				"Each time a player drains here, that player may pay 3 energy. If that player does, he or she retrieves a card."	
bc258c34-701a-48be-882f-e16173f3e3a1	?Seyal/Dhanake's Demesne	https://warstcg.org//img/2/WARS-EN02162.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U162		LOCATION (Site) • Port		0	1 Shi	2/1				Pay 4 energy ? Make your target kizen in a battle here immune to attrition until end of turn. Any player may use this ability.	
1eded97c-7b53-40ef-82f3-5759b8cc860f	?Venus/Gula Mons Correctional Facility	https://warstcg.org//img/2/WARS-EN02163.jpg	normal	SITE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U163		LOCATION (Site)		0	1 Earther	2/1				"You can’t drain here. As long as you control this location, as an additional cost for your opponent to play a ship or unit, he or she pays 1 energy."	
c680a9d2-ffdb-4d84-aa5c-cc7e8a540a78	Venus/Trade Route	https://warstcg.org//img/2/WARS-EN02164.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U164		LOCATION (Sector) • Station		0	1 Earther	1/1				"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
76001e46-6dec-48ce-b042-2f15d5b8e29f	?Venus/Yacht Works	https://warstcg.org//img/2/WARS-EN02165.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C165		LOCATION (Sector) • Station		0	1 Earther	2/1				• Pay 4 energy ? Make your target Earther ship in a battle here power +5. Any player may use this ability.	
26aa24e6-4693-4aec-8b38-85f533f0b204	?Horatio Hicks - WARS Tour	https://warstcg.org//img/1/WARS-EN01F01.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F1	Earther	CHARACTER • Kizen • iCom • Unit	5	3	3 Earther		4	6	4	"Piloting 3 (As long as this character is aboard a ship, that ship is power +3 and tactics +3.) • Pay 3 energy ? This character is immune to attrition until end of turn."	"Hicks is the leader every Earther wants to be – and everyone else wants to kill. He’s seen a lot of action, and it has made him a stoic and composed commander."
256a7a7b-bb54-459e-997d-16dbc940caf6	?Jossel Swin	https://warstcg.org//img/1/WARS-EN01P01.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1PF1	Earther	CHARACTER • Kizen • CISyn • Unit	2	5	3 Earther		3	3	5	"• Pay 3 energy ? This character is immune to attrition until end of turn. Each time you would reveal a card for battle destiny in a battle here, you may pay 3 energy. If you do, reveal three cards from the top of your reserve, choose one of them to add to your battle destiny instead, then put them on top of your used pile in any order."	"A former squad leader, Swin was demoted when his hatred of the Mavericks manifested in extreme violence. Since the rift opened, his sanity has been in constant flux."
ff6852bd-ba2f-4d64-a75c-c838eea12f26	CISyn Retaliation	https://warstcg.org//img/1/WARS-EN01R01.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF1	Earther	INTERRUPT (Lost)	2	3	2 Earther					"When you play this interrupt, if you have a kizen at a battleground location, you may pay 1 energy. If you do, this interrupt is used instead of lost. Cancel target pending drain."	CISyn controllers ensure the proper tool is selected for each task.
f4cab8a3-41cd-470b-88ad-d0f81c6eacff	?Kujiko Torako	https://warstcg.org//img/1/WARS-EN01P02.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1PF2	Gongen	CHARACTER • Kizen • Shikami • Unit	4	5	3 Gongen		3	4	6	"• Lose 2 energy ? This character is immune to attrition until end of turn. When this character enters play, you may play a unit here that costs 2 energy or less. That unit costs no energy to play."	“Understand. I still want to kill you. My duty requires I sublimate my desire.” - A Matter of Life or Death
1439b971-7952-4687-b741-56a20e9bb297	Consultation	https://warstcg.org//img/1/WARS-EN01R02.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF2	Earther	INTERRUPT (Lost)	3	5	3 Earther					You may play this interrupt only during your move phase. Destroy target vehicle at a site where you have a higher total tactics than your opponent.	Howler isn’t afraid to call in a favor from his ally Horatio Hicks.
31c69d01-b46a-42d0-9b12-f88221398d1b	?Howler's Blades	https://warstcg.org//img/1/WARS-EN01R03.jpg	normal	VEHICLE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF3	Earther	VEHICLE • FedGrav • Unit	4	2	2 Earther		8	2	7	"Size 2 (This vehicle counts twice against a ship’s capacity.) Transport 1 (Each time this vehicle moves, you may move with it one of your characters.) When this vehicle enters play, dismiss a unit here."	"The members of Howler’s Blade wing do not feel allegiance to FedGrav, but rather to Howler. They are always on alert for his call to action."
1161e6b2-f8ef-4bf0-b011-f38b458306a8	?Talkan	https://warstcg.org//img/1/WARS-EN01P03.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1PF3	Quay	CHARACTER • Kizen • Qurim • Unit	4	4	3 Quay		3	2	6	• Put two cards from your hand on top of your used pile in any order ? This character is immune to attrition until end of turn. • Put target character you have here on top of its owner’s used pile ? Make this unit power +2 until end of turn.	Talkan assumed control of the Qurim tribe by killing the leader during ritual combat. His fury leads him into battle ahead of his troops.
88fb3fe5-7e7a-46de-8bd1-c03eb0298969	?Inca 1	https://warstcg.org//img/1/WARS-EN01R04.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF4	Earther	SHIP (Capacity 1) • iCom • Fighter	2	4	1 Earther		2	1	5	Each unit you play aboard this ship that has piloting costs 2 less energy to play.	"Inca 1 is a prototype for a new design of Earther fighters. Her schematics call for many internal advancements, while maintaining the same basic external design."
4bbf5b5b-f03a-4206-9faa-e44c6bb39bd7	?Ranarti-Anant	https://warstcg.org//img/1/WARS-EN01P04.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1PF4	Shi	CHARACTER • Kizen • Crown • Anant • Unit	4	5	3 Shi		1	5	3	"Piloting 3 (As long as this character is aboard a ship, that ship is power +3 and tactics +3.) • Dismiss target other unit you have here ? This character is immune to attrition until end of turn. • Pay 2 energy ? If this character is aboard a ship, move that ship to a sector battle at another sector."	"A consummate pilot and wayfarer, Ranarti favors exploration over conflict. Its skills have brought it tremendous success in both endeavors."
91c0fa12-4278-4782-aa96-6435b72a57b7	State of Readiness - Starter Deck	https://warstcg.org//img/1/WARS-EN01F04.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F4	Earther	INTERRUPT (Used)	1	2	1 Earther					You may play this interrupt only during a battle at a site where you have at least four warriors. Make your battle destiny in that battle +[D].	The members of Earth’s cavalry have been trained to operate as one.
7b325dc4-5cce-4296-8555-63ce8301eeca	?Inca 2	https://warstcg.org//img/1/WARS-EN01R05.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF5	Earther	SHIP (Capacity 1) • iCom • Fighter	3	6	2 Earther		2	1	5	"As long as you have a unit that has piloting aboard this ship, you cause attrition +2 here."	"Like her sister ship Inca 1, Inca 2 is deceptively similar to older Earther fighters. It’s all part of the plan to shield design advancement from the enemy."
80510dc5-044a-4ab3-91e7-cdb03f46ac72	Survey Cruiser - Starter Deck	https://warstcg.org//img/1/WARS-EN01F05.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F5	Earther	SHIP (Capacity 2) • iCom • Capital	5	1	2 Earther		4	2	8	You cause attrition +1 at each related site.	"Cruisers are used by Earthers to keep watch for enemy vehicles, as well as for deployment of special operations forces."
57d80fa8-df2d-4ffd-925e-f701c498bd39	Vanguard Trooper	https://warstcg.org//img/1/WARS-EN01R06.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF6	Earther	CHARACTER • CGC • Warrior • Unit	3	4	1 Earther		1	1	3	Pay 0 energy ? Play a unit at a related site. That unit costs 1 less energy to play. You may use this ability only during your deploy phase.	CGC vanguard troopers are trained from birth to love both the money they make and the company for which they fight.
2337ae63-9573-43ad-a7cc-d7df345f2ea5	Ancestral Garden	https://warstcg.org//img/1/WARS-EN01R07.jpg	normal	ORDER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF7	Gongen	ORDER (Lost)	0	4	2 Gongen					Play target character from your lost pile at full cost who has tactics < your target kizen’s tactics.	"The past, properly nurtured, gives strength."
3107540b-1b82-443f-8288-b1c768af5013	Cloud - Starter Deck	https://warstcg.org//img/1/WARS-EN01F07.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F7	Gongen	INTERRUPT (Lost)	0	6	1 Gongen					Choose target ship in a sector battle. Damage target if opponent’s [D] < the number of fighters you have at that sector.	"Few escape the consuming cloud; it seeps into every crevice and blinds every effort, leaving death."
a80edbdc-3c67-40c7-8af8-699e38b390af	?Deigan	https://warstcg.org//img/1/WARS-EN01R08.jpg	normal	NOBOT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF8	Gongen	NOBOT • Deigan • Bot • Unit	6	5	3 Gongen		9	4	5	"Size 3 When you do not have at least two other Gongen units here, dismiss this NoBot. As long as this NoBot is at a site that has no support icons on your side, your opponent causes attrition –2 here."	The Deigan NoBot embodies the persistence and passion of her namesake – defending the Gongen people with a steadfast devotion.
8b53dcc5-c87e-4ef7-8952-8de53fa82fbf	?Ikazuchi	https://warstcg.org//img/1/WARS-EN01R09.jpg	normal	NOBOT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF9	Gongen	NOBOT • Ikazuchi • Bot • Unit	5	3	3 Gongen		8	2	8	Size 3 (This NoBot counts three times against a ship’s capacity.) • Pay 2 energy ? Make target other unit here defense +2 until end of turn.	"Ikazuchi, like the tempest storm, flashes lightning, roars thunder, yet leaves hope in its wake."
2eceb65b-5385-416d-b6b8-19311179dd74	Mark of the Kami	https://warstcg.org//img/1/WARS-EN01R10.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF10	Gongen	ASSET (Sector)	2	0	3 Gongen					"You may play this asset beneath one of your opponent’s sectors. As an additional cost for a player to drain here, his or her ships here must have at least 8 total power."	"When the people of Gongen make an area of space a priority, they do not relent."
0bd66106-5e1d-4501-9a2e-da03b1eb1cda	?Shikami	https://warstcg.org//img/1/WARS-EN01R11.jpg	normal	NOBOT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF11	Gongen	NOBOT • Shikami • Bot • Unit	6	3	3 Gongen		7	3	6	"Size 3 (This NoBot counts three times against a ship’s capacity.) As long as you have at least two other Gongen units here, this NoBot is power +2."	The vengeful Shikami was the first NoBot to appear and defend the people of Gongen.
0a209c37-ff30-4ecd-bcb9-f6dcee222abc	Loremaster - Starter Deck	https://warstcg.org//img/1/WARS-EN01F12.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F12	Gongen	CHARACTER • Chijo • Warrior • Unit	2	4	2 Gongen		1	2	1	"When this character is lost from a location, you may put target other card from your lost pile on the bottom of your active pile."	"Though they live on a new world, the people of Gongen value their past."
48f31ecd-94c3-495a-9ebb-626fd8d36379	Mechanic's Grip	https://warstcg.org//img/1/WARS-EN01R12.jpg	normal	ORDER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF12	Maverick	ORDER (Used)	1	5	1 Maverick					"Reveal the bottom card of your reserve, note its destiny, and put it on top of your used pile. If its destiny = [D], you may play a card. If you do, that card costs 6 less energy to play."	It’s not cheating if it holds together.
1d0eaf7c-819d-4451-8c50-498e36c81d35	?The Gambler	https://warstcg.org//img/1/WARS-EN01R13.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF13	Maverick	CHARACTER • Kizen • Cartel • Unit	3	5	3 Maverick		3	5	6	• Lose a card at random from your hand ? This character is immune to attrition until end of turn. • Pay 2 energy ? Put a card from your hand on top of your reserve.	"“There isn’t any ‘luck’ involved, boy. I thought you would have worked that out yourself.”"
790864d4-dd31-46b0-a697-51c135bdcfda	?Zocho - Starter Deck	https://warstcg.org//img/1/WARS-EN01F13.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1F13	Gongen	SHIP (Capacity 6) • Tenno • Capital	4	1	1 Gongen		4	3	5	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) This ship is power +1 for each of your other ships here."	"“...from the South tsunami and flood come to heap destruction on our shores. Zocho will stand to hold back the tides.” – Tenryu naming ceremony, 2382"
8a319d55-6155-4698-a4cf-b6ca80547b3e	?UV-IR739	https://warstcg.org//img/1/WARS-EN01R14.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF14	Maverick	CHARACTER • Cartel • Bot • Unit	2	2	1 Maverick		0	3	2	"As long as this character is at a site, your opponent's total power at each related location is -4."	"Though designed for heavy lifting, porters like 739 can easily be refitted for less peaceful uses. Bots in the Outer Rim serve many functions."
5aa3e397-5b18-486a-abdf-958b6f1a68c9	?Alnak	https://warstcg.org//img/1/WARS-EN01R15.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1RF15	Quay	CHARACTER • Luhus • Predator • Unit	2	2	2 Quay		1	1	3	"As long as this character is at a site, each of your drains at a related site is +1."	Alnak led the attack on the iCom station near the rift. The Luhus tribe renamed it to honor her.
